sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,email_validation_status,email_validation_reason
government,Kirrawee High School,Kirrawee,2232,9521 2099,,,https://kirrawee-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.0244,151.0386,invalid,invalid_format
government,Kirrawee Public School,Kirrawee,2232,9521 4514,,,https://kirrawee-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.0244,151.0386,invalid,invalid_format
government,Kitchener Public School,Kitchener,2325,4990 2974,,,https://kitchener-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.8887,151.2832,invalid,invalid_format
independent,Knox Grammar Preparatory School,Wahroonga,2076,+61 2 9473 9353,,https://www.knox.nsw.edu.au/subscription/,https://www.knox.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.7053,151.1228,invalid,invalid_format
independent,Knox Grammar School,Wahroonga,2076,+61 2 9487 0122,,,http://www.knox.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.7053,151.1228,invalid,invalid_format
independent,Knox Grammar School - Wahroonga Preparatory Campus,Wahroonga,2076,+61 2 9489 3921,admin@wahroongaprep.nsw.edu.au,https://www.wahroongaprep.nsw.edu.au/search/,https://www.wahroongaprep.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.7053,151.1228,valid,ok
government,Kogarah High School,Kogarah,2217,9587 5815,,,https://kogarah-h.schools.nsw.gov.au/,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9795,151.1212,invalid,invalid_format
government,Kogarah Public School,Kogarah,2217,9587 9472,,,https://kogarah-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9795,151.1212,invalid,invalid_format
independent,Koinonia Christian Academy,Bourke,2840,+61 2 6872 2944,,https://www.koinonia.nsw.edu.au/contact,https://www.koinonia.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-30.6087,145.7211,invalid,invalid_format
government,Koonawarra Public School,Dapto,2530,4261 2880,,,https://koonawarra-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.543,150.793,invalid,invalid_format
government,Kooringal High School,Kooringal,2650,6922 5155,,,https://kooringal-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-35.4445,147.608,invalid,invalid_format
government,Kooringal Public School,Wagga Wagga,2650,6922 6443,,,https://kooringal-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-35.4445,147.608,invalid,invalid_format
government,Kootingal Public School,Kootingal,2352,6760 3332,,,https://kootingal-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-31.0644,151.1113,invalid,invalid_format
government,Kororo Public School,Korora,2450,6653 6201,,,https://kororo-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-30.1574,153.0958,invalid,invalid_format
independent,Korowal School,Hazelbrook,2779,02 4758 7466,,,https://www.korowal.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.7245,150.4584,invalid,invalid_format
government,Kotara High School,Adamstown,2289,4943 3281,,,https://kotara-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.9428,151.6958,invalid,invalid_format
government,Kotara School,Kotara,2289,4957 3274,,,https://kotara-s.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.9428,151.6958,invalid,invalid_format
government,Kotara South Public School,Kotara South,2289,4957 5319,,,https://kotarasth-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.9428,151.6958,invalid,invalid_format
government,Krambach Public School,Krambach,2429,6559 1221,,,https://krambach-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-31.7814,152.0001,invalid,invalid_format
government,Ku-ring-gai High School,North Turramurra,2074,9144 3477,,,https://kuringgai-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7131,151.1464,invalid,invalid_format
government,Kulnura Public School,Kulnura,2250,4376 1264,,,https://kulnura-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.205,151.1759,invalid,invalid_format
government,Kurmond Public School,Kurmond,2757,4573 1648,,,https://kurmond-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.5533,150.6947,invalid,invalid_format
government,Kurnell Public School,Kurnell,2231,9668 9864,,,https://kurnell-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.0109,151.2051,invalid,invalid_format
government,Kurrajong East Public School,East Kurrajong,2758,4576 3321,,,https://kurrajonge-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.4486,150.6295,invalid,invalid_format
government,Kurrajong North Public School,Kurrajong Hills,2758,4567 7291,,,https://kurrajongn-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.4486,150.6295,invalid,invalid_format
government,Kurrajong Public School,Kurrajong,2758,4573 1647,,,https://kurrajong-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.4486,150.6295,invalid,invalid_format
government,Kurrambee School,Werrington,2747,9833 7400,,,https://kurrambee-s.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7478,150.7221,invalid,invalid_format
government,Kurri Kurri High School,Kurri Kurri,2327,4937 1877,,,https://kurrikurri-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.8247,151.4936,invalid,invalid_format
government,Kurri Kurri Public School,Kurri Kurri,2327,4937 1235,,,https://kurrikurri-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.8247,151.4936,invalid,invalid_format
independent,Kuyper Christian School,Kurrajong,2758,02 4573 2999,,https://kuyper.nsw.edu.au/,https://www.kuyper.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.4486,150.6295,invalid,invalid_format
government,Kyeemagh Public School,Kyeemagh,2216,9567 5819,,,https://kyeemaghin-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9535,151.1481,invalid,invalid_format
government,Kyogle High School,Kyogle,2474,02 6632 1300,,,https://kyogle-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-28.5772,152.761,invalid,invalid_format
government,Kyogle Public School,Kyogle,2474,6632 1200,,,https://kyogle-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-28.5772,152.761,invalid,invalid_format
government,La Perouse Public School,La Perouse,2036,9311 2210,,,https://laperouse-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9872,151.2317,invalid,invalid_format
catholic,La Salle Academy Lithgow,Lithgow,2790,(02) 6354 5100,lasallelithgow@bth.catholic.edu.au,,https://www.lasalleacademy.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.4333,150.1167,valid,ok
catholic,La Salle Catholic College,Bankstown,2200,(02) 9793 5600,info@lasallebankstown.catholic.edu.au,,https://lasalle.syd.catholic.edu.au,https://www.csnsw.catholic.edu.au/school-finder,2026-02-19,-33.9196,151.0308,valid,ok
government,Ladysmith Public School,Ladysmith,2652,6922 1524,,,https://ladysmith-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-35.3833,147.25,invalid,invalid_format
government,Laggan Public School,Laggan,2583,4837 3215,,,https://laggan-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.2168,149.4755,invalid,invalid_format
government,Laguna Public School,Laguna,2325,4998 8251,,,https://laguna-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.8887,151.2832,invalid,invalid_format
government,Laguna Street Public School,Caringbah,2229,9524 3752,,,https://lagunastr-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.0683,151.1157,invalid,invalid_format
government,Lake Albert Public School,Lake Albert,2650,6922 6400,,,https://lakealbert-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-35.4445,147.608,invalid,invalid_format
government,Lake Cargelligo Central School,Lake Cargelligo,2672,6898 1008,,,https://lakecargel-c.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.3861,146.5752,invalid,invalid_format
government,Lake Cathie Public School,Lake Cathie,2445,6584 8060,,,https://lakecathie-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-31.5906,152.8391,invalid,invalid_format
government,Lake Heights Public School,Lake Heights,2502,4274 1740,,,https://lakeheight-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.4843,150.8665,invalid,invalid_format
government,Lake Illawarra High School,Lake Illawarra,2528,4296 3844,,,https://lakeillawa-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.5626,150.8709,invalid,invalid_format
government,Lake Illawarra South Public School,Lake Illawarra,2528,4295 1924,,,https://lakeillaws-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.5626,150.8709,invalid,invalid_format
government,Lake Macquarie High School,Booragul,2284,4958 1544,,,https://lakemacqua-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.9806,151.6184,invalid,invalid_format
government,Lake Munmorah High School,Lake Munmorah,2259,4358 1411,,,https://lakemunmor-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.2323,151.4367,invalid,invalid_format
government,Lake Munmorah Public School,Lake Munmorah,2259,4358 1171,,,https://lakemunmor-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.2323,151.4367,invalid,invalid_format
government,Lake Wyangan Public School,Lake Wyangan,2680,6962 3217,,,https://lakewyanga-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.2885,146.0509,invalid,invalid_format
government,Lakelands Public School,Dapto,2530,4261 1540,,,https://lakelands-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-34.543,150.793,invalid,invalid_format
government,Lakemba Public School,Lakemba,2195,9759 8079,,,https://lakemba-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.922,151.0716,invalid,invalid_format
independent,Lakes Grammar - An Anglican School,Warnervale,2259,02 4393 4111,admin@lakes.nsw.edu.au,https://www.lakes.nsw.edu.au/,https://www.lakes.nsw.edu.au,https://www.isnsw.edu.au/about-independent-schools-nsw/independent-school-finder,2026-02-19,-33.2323,151.4367,valid,ok
government,Lakeside School,Gateshead,2290,4943 8999,,,https://lakeside-s.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.9937,151.722,invalid,invalid_format
government,Lalor Park Public School,Lalor Park,2147,9624 4808,,,https://lalorpark-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7833,150.9333,invalid,invalid_format
government,Lambton High School,Lambton,2299,4952 3977,,,https://lambton-h.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.9028,151.6907,invalid,invalid_format
government,Lambton Public School,Lambton,2299,4957 1667,,,https://lambton-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.9028,151.6907,invalid,invalid_format
government,Lane Cove Public School,Lane Cove,2066,9427 1024,,,https://lanecove-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.8246,151.1624,invalid,invalid_format
government,Lane Cove West Public School,Lane Cove,2066,9427 4743,,,https://lanecovew-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.8246,151.1624,invalid,invalid_format
government,Lansdowne Public School,Lansdowne,2430,6556 7147,,,https://lansdowne-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.0333,152.4833,invalid,invalid_format
government,Lansvale East Public School,Cabramatta,2166,9728 1278,,,https://lansvalee-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.8866,150.948,invalid,invalid_format
government,Lansvale Public School,Canley Vale,2166,9724 5252,,,https://lansvale-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.8866,150.948,invalid,invalid_format
government,Lapstone Public School,Glenbrook,2773,4739 2208,,,https://lapstone-p.schools.nsw.gov.au/,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7667,150.6167,invalid,invalid_format
government,Largs Public School,Largs,2320,4930 1494,,,https://largs-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-32.7288,151.5345,invalid,invalid_format
government,Larnook Public School,Larnook,2480,6688 0133,,,https://larnook-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-28.7493,153.2724,invalid,invalid_format
government,Laurieton Public School,Laurieton,2443,6559 9084,,,https://laurieton-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-31.6688,152.7905,invalid,invalid_format
government,Lavington East Public School,Lavington,2641,6025 1157,,,https://lavingtone-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-36.0362,146.935,invalid,invalid_format
government,Lavington Public School,Lavington,2641,6025 1864,,,https://lavington-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-36.0362,146.935,invalid,invalid_format
government,Lawrence Hargrave School,Warwick Farm,2170,9602 3823,,,https://lawrenceha-s.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.9522,150.8995,invalid,invalid_format
government,Lawrence Public School,Lawrence,2460,6647 7354,,,https://lawrence-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-28.4277,153.378,invalid,invalid_format
government,Lawson Public School,Lawson,2783,4759 1196,,,https://lawson-p.schools.nsw.gov.au,https://www.data.nsw.gov.au/data/dataset/nsw-education-nsw-public-schools-master-dataset,2026-02-19,-33.7206,150.4297,invalid,invalid_format
