sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked,email_validation_status,email_validation_reason
government,Charthouse Primary School,Waikiki,6169,,,https://charthouseps.wa.edu.au/contact-us/,http://www.charthouseps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.31684111,115.7506552,true,invalid,invalid_format
government,Beaumaris Primary School,Ocean Reef,6027,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5720,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.74850166,115.735368,true,valid,ok
government,West Beechboro Primary School,Beechboro,6063,,,https://westbeechborops.wa.edu.au/,http://www.westbeechborops.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.8701786510151,115.926910222229,true,invalid,invalid_format
government,Muludja Remote Community School,Fitzroy Crossing,6765,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5723,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-18.159,125.7612,true,valid,ok
government,Leda Primary School,Leda,6170,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5725,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.25991694,115.8044386,true,valid,ok
government,Gidgegannup Primary School,Gidgegannup,6083,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5726,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.7943,116.19626,true,invalid,invalid_format
government,Hannans Primary School,Kalgoorlie,6430,,,,https://www.hannansps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.72453238,121.45157652,true,invalid,invalid_format
government,Parkfield Primary School,Australind,6233,,,https://parkfield.wa.edu.au/contact/,https://www.parkfield.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.26572,115.72621,true,invalid,invalid_format
government,Willandra Primary School,Seville Grove,6112,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5729,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.14294746,115.9842629,true,invalid,invalid_format
government,Marri Grove Primary School,Byford,6122,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5730,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.21204,116.0054,true,valid,ok
government,Clarkson Primary School,Clarkson,6030,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5731,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.67716633,115.7180702,true,invalid,invalid_format
government,Joondalup Primary School,Joondalup,6027,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5732,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.72343846,115.7611498,true,valid,ok
government,Koorana Primary School,Warnbro,6169,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5733,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.34209,115.76518,true,valid,ok
government,South Ballajura Primary School,Ballajura,6066,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5734,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.849467,115.911571,true,invalid,invalid_format
government,Canning Vale Primary School,Canning Vale,6155,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5735,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.07550185,115.9123478,true,invalid,invalid_format
government,Singleton Primary School,Singleton,6175,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5736,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.44024521,115.7577174,true,invalid,invalid_format
government,Riverside Primary School,Greenfields,6210,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5737,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.53138889,115.7675,true,invalid,invalid_format
government,Halls Head Primary School,Halls Head,6210,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5738,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.55003,115.69554,true,invalid,invalid_format
government,Merriwa Primary School,Merriwa,6030,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5739,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.66827,115.71298,true,invalid,invalid_format
government,Kinross Primary School,Kinross,6028,,,http://www.kinrossps.wa.edu.au/,http://www.kinrossps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.71841,115.73582,true,invalid,invalid_format
government,Port Kennedy Primary School,Port Kennedy,6172,,,https://portkennedyps.wa.edu.au/,https://portkennedyps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.35804,115.7558,true,invalid,invalid_format
government,O'Connor Primary School,Kalgoorlie,6430,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5743,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.776382,121.465999,true,valid,ok
government,Ellenbrook Primary School,Ellenbrook,6069,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5745,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.7927,115.975,true,valid,ok
government,Endeavour Primary School,Port Kennedy,6172,,endeavour@education.wa.edu.au,https://endeavourschools.wa.edu.au/contact-us/,http://www.endeavourschools.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.37017504,115.7512116,true,valid,ok
government,Mindarie Primary School,Mindarie,6030,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5752,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.68705949,115.7086716,true,invalid,invalid_format
government,Rawlinson Primary School,Marangaroo,6064,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5754,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.82806,115.8443,true,invalid,invalid_format
government,Beeliar Primary School,Beeliar,6164,,beeliar.ps.admin@education.wa.edu.au,https://beeliarps.wa.edu.au/contact-us/,https://beeliarps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.1327116,115.8215821,true,valid,ok
government,Currambine Primary School,Currambine,6028,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5757,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.73319,115.74841,true,invalid,invalid_format
government,Little Grove Primary School,Little Grove,6330,,,https://littlegroveps.wa.edu.au/,http://www.littlegroveps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-35.0659,117.8672618,true,invalid,invalid_format
government,Djidi Djidi Aboriginal School,Bunbury,6230,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5760,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.34768,115.68225,true,valid,ok
government,Secret Harbour Primary School,Secret Harbour,6173,,,https://secretharbourps.wa.edu.au/contact-us/,https://secretharbourps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.404261,115.758524,true,invalid,invalid_format
government,Banksia Grove Primary School,Banksia Grove,6031,,,,https://banksiagroveprimary.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.70235268,115.8080279,true,invalid,invalid_format
government,Ranford Primary School,Canning Vale,6155,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5764,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.09388396,115.91117166,true,invalid,invalid_format
government,Atwell Primary School,Atwell,6164,,,,https://www.atwellps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.13589,115.86822,true,invalid,invalid_format
government,Landsdale Primary School,Landsdale,6065,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5766,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.80403136,115.8626217,true,invalid,invalid_format
government,Denmark Primary School,Denmark,6333,,,https://www.dps.wa.edu.au/#calendar,https://www.dps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.96258,117.35288,true,invalid,invalid_format
government,Glen Huon Primary School,Eaton,6232,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5769,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.31506,115.72697,true,invalid,invalid_format
government,Ocean Road Primary School,Dawesville,6211,,,,https://oceanroadps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.62422434,115.63035183,true,invalid,invalid_format
government,Quinns Beach Primary School,Quinns Rocks,6030,,,https://quinnsbeachps.wa.edu.au/contact/,http://www.quinnsbeachps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.65812,115.69568,true,invalid,invalid_format
government,Roebuck Primary School,Broome,6725,,teachinwa@education.wa.edu.au,https://www.det.wa.edu.au/schoolsonline/home.do,https://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5772&pageID=SO01,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-17.940492140044697,122.2320133544922,true,valid,ok
government,Dumbleyung Primary School,Dumbleyung,6350,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5773,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.31251564,117.7388791,true,invalid,invalid_format
government,Moorditj Noongar Community College,Midland,6056,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5774,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.87832902,116.02610397,true,valid,ok
government,Geographe Primary School,Busselton,6280,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5775,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.666588,115.328545,true,valid,ok
government,Campbell Primary School,Canning Vale,6155,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5777,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.08824716,115.9310672,true,valid,ok
government,Rockingham Lakes Primary School,Port Kennedy,6172,,,http://rockinghamlakesps.wa.edu.au/enquiry/,http://www.rockinghamlakesps.wa.edu.au/index.php,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.357901,115.767123,true,invalid,invalid_format
government,Waikiki Primary School,Waikiki,6169,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5781,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.31943,115.76295,true,valid,ok
government,Carramar Primary School,Carramar,6031,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5782,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.71156,115.78494,true,invalid,invalid_format
government,Butler Primary School,Butler,6036,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5783,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.64563,115.70268,true,invalid,invalid_format
government,Pia Wadjarri Remote Community School,Murchison,6630,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5784,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-27.12372,116.39092,true,valid,ok
government,Harmony Primary School,Atwell,6164,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5785,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.147959,115.863217,true,valid,ok
government,Ashdale Primary School,Darch,6065,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5786,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.80787,115.84364,true,invalid,invalid_format
government,Yulga Jinna Remote Community School,Yulga Jinna Remote Community,6642,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5787,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-25.6171,118.5579,true,invalid,invalid_format
government,Ngalapita Remote Community School,Fitzroy Crossing,6765,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5789,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-18.5854,124.7549,true,valid,ok
government,Excelsior Primary School,Canning Vale,6155,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5790,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.08154213,115.9428821,true,invalid,invalid_format
government,Coolbellup Community School,Coolbellup,6163,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5791,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.08187,115.808803,true,invalid,invalid_format
government,Arbor Grove Primary School,Ellenbrook,6069,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5792,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.77044,115.96234,true,valid,ok
government,Clayton View Primary School,Koongamia,6056,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5793,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.90579,116.04005,true,invalid,invalid_format
government,Caralee Community School,Willagee,6156,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5794,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.05147519,115.8043568,true,invalid,invalid_format
government,Maylands Peninsula Primary School,Maylands,6051,,,http://www.mpps.wa.edu.au/utils/redirect,http://www.mpps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.93245787,115.9040621,true,invalid,invalid_format
